ts_ms,total_value,grid_alpha_net,grid_alpha_brut,mtm,recoloc_cost_cum,rebal_fees_cum,reloc_count,rebal_count
1777035660000,1005.1298,16.2796,17.9579,-12.8281,1.6783,0.0,43,0
1777039260000,1004.4687,16.2796,17.9579,-13.4892,1.6783,0.0,43,0
1777042860000,1004.7946,16.4485,18.1269,-13.3323,1.6783,0.0,43,0
1777046460000,1005.6641,16.617,18.2953,-12.6312,1.6783,0.0,43,0
1777050060000,1005.2652,16.617,18.2953,-13.0301,1.6783,0.0,43,0
1777053660000,1005.1911,16.617,18.2953,-13.1042,1.6783,0.0,43,0
1777057260000,1005.5837,16.617,18.2953,-12.7116,1.6783,0.0,43,0
1777060860000,1004.8411,16.617,18.2953,-13.4542,1.6783,0.0,43,0
1777064460000,1005.0516,16.617,18.2953,-13.2437,1.6783,0.0,43,0
1777068060000,1004.1523,16.617,18.2953,-14.143,1.6783,0.0,43,0
1777071660000,1003.8258,16.617,18.2953,-14.4695,1.6783,0.0,43,0
1777075260000,1003.9988,16.617,18.2953,-14.2965,1.6783,0.0,43,0
1777078860000,1004.2028,16.617,18.2953,-14.0925,1.6783,0.0,43,0
1777082460000,1004.4257,16.617,18.2953,-13.8696,1.6783,0.0,43,0
1777086060000,1004.4961,16.617,18.2953,-13.7992,1.6783,0.0,43,0
1777089660000,1004.702,16.617,18.2953,-13.5933,1.6783,0.0,43,0
1777093260000,1004.3985,16.617,18.2953,-13.8968,1.6783,0.0,43,0
1777096860000,1004.3571,16.617,18.2953,-13.9382,1.6783,0.0,43,0
1777100460000,1004.214,16.617,18.2953,-14.0813,1.6783,0.0,43,0
1777104060000,1004.1776,16.617,18.2953,-14.1177,1.6783,0.0,43,0
1777107660000,1004.8316,16.617,18.2953,-13.4637,1.6783,0.0,43,0
1777111260000,1005.2015,16.617,18.2953,-13.0938,1.6783,0.0,43,0
1777114860000,1005.1487,16.7062,18.3845,-13.2358,1.6783,0.0,43,0
1777118460000,1004.5941,16.7062,18.3845,-13.7904,1.6783,0.0,43,0
1777122060000,1004.4068,16.7062,18.3845,-13.9777,1.6783,0.0,43,0
1777125660000,1004.8369,16.7062,18.3845,-13.5476,1.6783,0.0,43,0
1777129260000,1004.6395,16.7062,18.3845,-13.745,1.6783,0.0,43,0
1777132860000,1003.7563,16.7062,18.3845,-14.6282,1.6783,0.0,43,0
1777136460000,1003.4267,16.7062,18.3845,-14.9578,1.6783,0.0,43,0
1777140060000,1003.3961,16.7062,18.3845,-14.9884,1.6783,0.0,43,0
1777143660000,1003.3604,16.7062,18.3845,-15.0241,1.6783,0.0,43,0
1777147260000,1003.2982,16.7062,18.3845,-15.0863,1.6783,0.0,43,0
1777150860000,1003.8922,16.7062,18.3845,-14.4923,1.6783,0.0,43,0
1777154460000,1003.9661,16.7062,18.3845,-14.4184,1.6783,0.0,43,0
1777158060000,1004.1785,16.7062,18.3845,-14.206,1.6783,0.0,43,0
1777161660000,1004.0837,16.7062,18.3845,-14.3008,1.6783,0.0,43,0
1777165260000,1003.7465,16.7062,18.3845,-14.638,1.6783,0.0,43,0
1777168860000,1003.7345,16.7062,18.3845,-14.65,1.6783,0.0,43,0
1777172460000,1003.868,16.7062,18.3845,-14.5165,1.6783,0.0,43,0
1777176060000,1003.3459,16.7062,18.3845,-15.0386,1.6783,0.0,43,0
1777179660000,1004.6425,16.7954,18.4737,-13.8312,1.6783,0.0,43,0
1777183260000,1005.6314,16.9638,18.6421,-13.0107,1.6783,0.0,43,0
1777186860000,1005.6345,16.9638,18.6421,-13.0077,1.6783,0.0,43,0
1777190460000,1005.9956,16.9638,18.6421,-12.6465,1.6783,0.0,43,0
1777194060000,1005.8461,16.9638,18.6421,-12.7961,1.6783,0.0,43,0
1777197660000,1005.7632,16.9638,18.6421,-12.879,1.6783,0.0,43,0
1777201260000,1005.9453,16.9638,18.6421,-12.6968,1.6783,0.0,43,0
1777204860000,1006.1612,16.9638,18.6421,-12.4809,1.6783,0.0,43,0
1777208460000,1005.5153,16.9638,18.6421,-13.1268,1.6783,0.0,43,0
1777212060000,1005.956,16.9638,18.6421,-12.6862,1.6783,0.0,43,0
1777215660000,1007.07,17.1321,18.8105,-11.7405,1.6783,0.0,43,0
1777219260000,1006.8819,17.1321,18.8105,-11.9286,1.6783,0.0,43,0
1777222860000,1006.4744,17.1321,18.8105,-12.3361,1.6783,0.0,43,0
1777226460000,1007.2055,17.1321,18.8105,-11.6049,1.6783,0.0,43,0
1777230060000,1007.9266,17.1308,18.8091,-10.8825,1.6783,0.0,43,0
1777233660000,1008.2116,17.1422,18.8206,-10.609,1.6783,0.0,43,0
1777237260000,1007.7896,17.1422,18.8206,-11.031,1.6783,0.0,43,0
1777240860000,1008.0054,17.3156,18.9939,-10.9885,1.6783,0.0,43,0
1777244460000,1006.7343,17.4767,19.1551,-12.4207,1.6783,0.0,43,0
1777248060000,1007.4219,17.7336,19.412,-11.99,1.6783,0.0,43,0
